distancia_minima_TRANSITO;distancia_minima_SEGURIDAD;distancia_minima_SALUD;distancia_minima_FINANZAS;distancia_minima_ENTRETENIMIENTO;distancia_minima_EDUCACION;Factor1;Factor2;Factor3
13.04563233;31.96855323;1.955371075;4.996782541;0.757063203;0.888633197;18.56746446;58.15306556;21.62760183
12.03697168;21.89568458;0.44734969;9.427058618;1.16985485;1.226852769;21.3685673;7.429793398;56.24129888
3.395132135;12.70017144;0.370121998;1.223635799;0.805937561;1.990598071;13.81187334;62.78645049;25.5520514
12.03697168;21.89568458;0.639673427;11.22792955;1.499600155;2.185487501;5.857163925;14.87404276;69.39389175
2.440332102;22.65484361;1.67587397;4.89342914;0.243030145;3.794893094;15.84554993;65.14745483;40.34835185
5.518776784;9.707637062;1.33970315;1.318204125;0.154565247;3.071798488;29.12619368;55.87236473;50.08113641
4.327082165;6.890966605;0.147887066;3.209041962;0.938864993;0.791649951;10.14367875;53.62593528;35.66393195
12.03697168;21.89568458;4.503913133;53.08603559;1.241185172;23.08020673;25.65472101;5.850807029;55.2651597
6.752566091;0;0.311106634;2.380316119;0.607896552;1.959393439;44.81879323;37.17605397;6.94047737
12.03697168;21.89568458;3.601529783;51.38037834;1.987260972;21.76912649;10.58399362;13.47346769;65.29625562
7.019843628;21.18917479;1.525694095;2.808530713;1.242943144;2.120770332;15.1097305;75.78630229;61.91849738
8.947918381;9.636693219;1.164213839;1.041186835;0.583804137;1.893805624;22.36020216;76.07018745;68.69033716
3.058904784;16.91774585;1.617066709;3.604604462;0.858166804;7.551811356;21.33965709;67.79870291;79.05227264
16.88879269;25.98264894;0.987270105;9.858793041;0.922357776;1.07154108;10.59020308;54.15321825;35.62519922
12.03697168;21.89568458;1.049236846;4.283092646;0.397605718;1.414255222;25.87245951;5.831122219;53.78854993
7.388404545;20.74139464;1.473184429;11.7816126;0.655112314;2.024072538;15.86300726;60.59954742;24.0374427
7.965012096;19.9369315;1.471831476;2.035418581;1.24093402;1.743011007;12.105767;62.18416887;27.50492772
7.476290705;1.31768388;0.318466986;2.500719918;0.764145832;1.745302503;12.27774863;63.30752985;59.68002857
20.22824051;41.77327853;0.453705104;16.11243418;0.958104761;1.744481505;12.35893765;64.93400606;37.30554359
12.03697168;21.89568458;17.28302872;24.18663822;9.049233942;37.5319572;34.95196411;49.90320762;11.82886216
12.03697168;21.89568458;13.04971238;64.77912921;1.165045192;29.05800606;17.86552886;4.111545334;64.46672707
4.459885646;6.293525002;0.771767459;0.86976174;0.174423287;1.519676018;10.64647852;47.03459818;25.68407953
11.37413927;17.23867919;0.648480321;5.799116538;0.649375189;2.847482538;9.945840113;58.95644966;21.52370763
3.919900452;12.96092066;1.168826636;5.966375808;1.04122388;1.894802342;10.60236835;47.56010594;26.42465573
3.923677683;25.49507479;0.929715661;6.350542344;0.187157055;5.742324475;29.08897531;62.13757768;54.56090723
12.03697168;21.89568458;2.214921805;17.66767779;17.43978919;43.91643342;13.78167412;51.87388633;31.7782255
4.625109834;16.0733737;1.566333535;1.577056319;0.473053539;4.878753413;26.33634934;63.54538986;44.67492145
24.46243517;20.58893706;1.682390437;5.518482053;1.389123572;3.808332721;7.436104195;58.69534546;36.17692647
12.03697168;21.89568458;2.617071608;9.216834905;2.764926681;9.986226044;13.58768748;7.062885364;65.23543299
7.441422176;29.46608217;1.044159702;2.887341392;0.962886883;1.302598023;22.1237175;61.0215169;28.68550731
12.03697168;21.89568458;4.858616542;48.46959693;0.540166064;20.2903956;4.023183487;17.31206126;70.46066105
17.26189289;17.20434398;0.712480899;0.730363855;0.644946281;1.798279345;11.52677283;61.46838247;27.51500209
12.03697168;21.89568458;4.727453249;45.2579546;1.466238661;18.16732426;10.0994438;14.56896919;66.84133937
1.9374261;7.789157057;0.36946773;5.57423839;0.580789705;4.198542677;7.426266339;64.23291392;32.4120526
12.03697168;21.89568458;2.214921805;13.26973472;0.424480887;0.256504406;15.83741;70.88841451;55.8906912
14.61916497;15.78665323;1.681347346;22.30759353;0.572503401;8.631260818;9.961641835;66.39503935;39.07680448
3.146242466;16.96558823;1.012820109;7.672573604;3.007342848;2.881322288;6.873539927;55.04242766;38.79717969
12.03697168;21.89568458;1.784852178;67.81005404;1.069172603;31.49934796;11.61858331;24.78297991;94.47052445
7.696249022;7.66122952;0.81096107;7.169751903;0.607112942;0.839714578;15.9066467;60.86041378;29.15062918
13.1215097;34.08255125;0.279971037;0.581368978;0.240317794;2.55488148;14.76741681;59.41165237;24.26665932
17.71320275;21.80544447;0.736295645;7.172359576;0.538167638;2.796702798;20.53063607;64.56692146;38.38777598
12.03697168;21.89568458;4.089501789;52.28431131;1.307242687;22.44902571;3.374316332;17.29323795;70.35931088
12.03697168;21.89568458;4.684629191;46.15431142;1.1946909;18.73051484;10.62188;13.63931938;65.4470597
12.03697168;21.89568458;5.092010425;52.95387761;1.303670483;23.21269725;3.550189254;17.83924598;70.77414528
12.03697168;21.89568458;5.054802278;43.97342326;1.20549319;17.4454873;13.21811481;27.7156958;100
13.53347062;5.056201091;7.644368664;14.91912691;0.123445121;4.867366967;6.544565524;54.70472272;40.46526222
2.366655371;11.53201403;1.074577761;2.710344985;0.280908075;5.165409896;8.122898142;63.55738744;31.06565573
18.35654807;14.30398831;1.017159307;4.727657077;0.209322972;1.017663802;6.011983854;61.79958343;33.08781467
30.82638801;41.28057864;0.382563484;28.50843092;0.95802125;4.341244411;7.842664105;58.29902784;23.40897446
16.19461456;30.89293971;0.285183206;1.724026294;0.495728093;3.966733792;7.165603403;52.38067933;26.6716205
15.09561337;18.19528651;1.753400043;5.138512634;1.682490186;5.316602886;13.61392709;65.64785066;37.32930669
4.182503981;11.02854465;1.309586529;3.039305928;0.691342083;4.299964086;37.14903902;69.1529454;58.77145804
5.993972159;12.35630467;0.47984508;5.517245543;0.751330792;2.936650385;22.57383404;56.96736013;52.01470149
19.56336734;34.02728563;2.212053546;21.66382861;0.857628669;4.22185858;14.6349258;59.3027264;25.32243461
5.461545051;11.60770607;0.717796645;5.265932955;0.758134477;2.708421015;16.14224572;61.2377066;58.63309343
10.15511156;18.5987654;3.676135483;23.09280271;1.264994152;8.353143608;3.976389624;53.31966611;36.16860812
37.16651269;61.99729187;2.061645624;32.86692525;0.630616236;2.704810758;13.52280382;64.40363348;37.49458595
2.962799107;8.109483779;1.97576174;26.60985114;0.849014016;5.755872748;15.12196801;70.1366168;55.19214316
27.63561207;45.69459576;1.26693819;55.53004107;4.251321471;6.626993153;17.20164508;60.35417818;59.88597508
19.99904705;20.61255399;2.895309892;19.86104059;1.081151741;3.725188384;5.151671734;55.07646416;40.12066831
14.23845606;34.6211874;1.801026432;4.949456162;0.492035846;0.615621308;25.97163878;74.88981581;63.6983851
17.84875412;31.02457921;0.494961388;47.41873935;2.791755468;6.075790859;12.72553425;72.37897287;81.70867705
6.666503915;15.70311629;0.301007194;17.29323011;0.869916116;2.065990934;18.66060901;78.37516769;73.96808067
12.48205789;29.42243853;0.658359653;1.664864426;0.569902269;2.573228965;12.85847129;73.11184146;57.62612578
4.955083835;17.08071034;1.777828788;2.162051475;0.500712864;2.667190949;8.797530702;73.28614966;52.46065785
4.658570028;5.7151518;0.433776185;6.027432404;0.793389118;3.661435088;5.17761535;66.14553138;35.50529752
12.03697168;21.89568458;2.214921805;13.26973472;0.805759496;0.887010622;18.53610558;77.62093635;75.01088171
10.14326082;26.90152922;0.831546023;0.305268576;0.589159806;3.569274345;14.63722902;69.35162478;66.80268897
4.048889928;4.155572043;0.321080047;4.360399003;0.773434333;2.815377442;28.74631033;70.84239159;56.80646596
12.03697168;21.89568458;2.214921805;13.26973472;0.672606511;1.887542794;37.35659217;67.84137298;58.5775841
4.906365225;12.88274569;1.368342604;23.8039066;1.283641401;2.233808127;18.66060901;78.37516769;73.96808067
9.234446683;9.969989805;1.686043924;6.347542634;1.566097846;0.891627383;30.69444413;62.09962006;65.99260719
7.567710156;12.38055419;0.871968112;21.08152216;1.020086428;1.231062892;16.99968971;77.75666353;70.34852231
6.089662977;11.42738291;1.75960494;15.21700703;0.625643276;0.954353083;30.61094332;72.92014597;64.91918302
4.979696084;14.76327273;1.604031598;14.43687307;0.310189329;1.862761986;26.92793069;74.89193292;67.65334299
16.25095586;21.13669285;0.252566521;1.964183186;0.457545211;2.790032693;16.59318668;71.09882961;54.75683534
12.03697168;21.89568458;2.214921805;13.26973472;0.491387166;0;13.82026321;73.10726003;59.00604552
1.760506954;20.99991949;1.693818707;12.31689481;0.642090881;3.216551815;9.092593302;63.70045881;34.069099
13.52412559;13.70413115;0.727660157;2.98664391;0.946921593;2.557900218;18.22756704;63.63598708;38.41124561
14.68167286;20.73644813;0.733560192;3.368596601;0.196405585;0.812194524;19.89224019;56.21901486;41.48429688
1.333806185;17.23874218;2.782701131;6.166630479;0.773484234;1.333849615;25.77523609;61.64805034;62.51215067
11.84289676;16.62091815;0.973982259;1.275717459;0.799670805;0.427329032;25.49198918;74.73625116;63.15548558
12.03697168;21.89568458;2.214921805;25.01220982;16.06517129;39.38577732;27.77051037;65.36307144;68.77181726
12.33663961;9.689652537;1.320908388;2.496604706;0.074418663;2.167198811;7.24072548;69.39283012;43.68093781
11.39722263;4.010230663;0.586555501;1.48296531;0.281313773;5.678509874;22.07746961;68.95830294;80.33892944
2.925846664;18.65661982;1.884328251;3.092893612;0.191083321;3.492146678;10.43066499;76.09096344;60.75654583
4.06376029;9.112335501;1.34619638;6.581037041;1.010642015;1.41378113;11.50376033;54.14009215;36.24995591
10.34588806;16.92416689;6.298792537;18.61139063;1.310106843;1.76822724;12.45760499;71.42680086;83.14967512
17.05738635;15.18764686;0.956902447;25.28707009;1.150987298;10.58697839;20.19150977;58.18402362;19.63503521
6.303697388;1.256816754;1.33689133;23.21404489;1.037218508;5.406527819;15.21568749;59.29593825;24.51601899
21.89225485;90.42678078;0.965576597;7.161506407;1.237533124;1.632199548;4.248154751;65.62564195;33.80485775
6.88388541;15.34227666;0;8.718364962;0.155551143;3.467068569;7.972679146;63.18675823;30.83270957
12.92630786;20.49027081;1.943641076;34.93700022;2.469743137;3.184181368;12.62621266;57.75754322;27.45229496
5.84070891;10.96146997;1.090019613;5.963949335;0.328084832;4.487023107;19.41637164;51.8528099;12.09542688
22.62092202;4.408978265;1.113541801;3.07568855;0.611003752;1.702735748;15.6581011;63.26964108;41.90912184
18.54692092;44.31719261;0.083314309;16.8453625;0.903709361;1.772204219;15.6333766;65.45365082;46.57800245
13.49059939;24.82981417;3.045343217;4.758324658;1.335902153;3.292181853;11.20387511;61.34686917;27.69119757
12.82828278;35.84190963;0.325883513;2.697246405;0.249884078;3.135369807;19.38353469;62.55602616;29.60793185
9.125105087;16.83890888;1.203424446;1.632896329;1.248442595;0.70857847;11.75286707;61.85877662;28.63677265
14.29386317;20.05417558;0.818379481;3.699905651;0.207596778;0.811522712;11.88139971;60.37760018;43.45707877
2.529271751;12.98414413;1.260331698;1.683500133;0.20038119;5.577493542;11.18880385;64.74699862;33.97372988
11.4904124;34.36862791;0.405105511;2.647768443;0.380135794;2.567867469;13.99473991;59.59511546;20.77501775
29.74773458;25.09592342;8.102641482;16.91886871;1.031322967;2.378844789;23.77145533;51.981759;39.82029976
34.10378896;31.17079057;8.059195818;17.73334948;1.325884675;2.493842972;9.719369453;53.78395377;39.12938008
14.28879324;29.27036213;1.87613959;5.916183385;0.566418739;1.19456985;33.92455821;51.86213499;13.67420037
31.5109169;95.42669359;0.536627571;1.620400301;1.336188161;1.190625879;26.41643451;63.81857272;39.93853818
12.03697168;21.89568458;2.214921805;13.26973472;0.212356319;1.992375016;8.192409482;64.51673637;34.34329737
3.808498532;11.76544387;1.181409902;6.172446493;1.029657079;1.985177073;15.34568924;53.07263813;33.29694181
5.672829382;8.444634964;0.801829408;6.961178241;0.483898297;4.879674276;15.49673315;59.83873874;25.74462442
3.02927935;4.878724383;0.627255124;3.76899994;0.657489252;2.721230754;14.85337984;59.52007337;25.24881849
6.039415713;22.48233512;0.837605261;6.330398409;0.484563392;5.027645418;19.27702889;53.90266963;26.90035377
25.75648382;88.48206936;0.511104507;3.052425737;0.692107671;1.800169144;11.51111941;61.89697391;28.64715355
6.904804966;29.68234436;1.336079555;2.623587891;0.834704089;5.14909081;10.79055913;56.82390793;33.96696797
6.909468333;27.47901222;1.297927525;2.440123041;0.756560055;4.610581968;10.81336702;56.90368351;34.03199987
14.59988594;20.90489193;1.354187007;11.70081378;0.2567796;2.206759831;14.74076744;61.02141227;58.98130844
2.637665122;1.556999679;0.363030042;6.094250381;0.228915595;8.552842051;10.28644327;57.15556464;46.93547998
6.73526948;20.08673977;1.961823796;0.092688164;0.678140143;1.763846542;10.06413568;60.7755604;29.26448222
12.03697168;21.89568458;0.566400356;7.332558374;0.810652726;0.461974186;7.402579149;25.86616911;91.11890882
23.57164502;32.89227141;0.981852531;28.51425991;0.841229832;5.205586974;7.67047916;64.60851837;33.48512509
10.01069356;7.30892355;4.469978628;9.846670417;0.298998931;2.792003505;9.301496288;52.99349338;33.4709465
13.57927183;33.95292722;0.210219186;0.062277736;0.409640831;2.217282295;14.87461741;76.05243129;63.61385169
9.907479474;36.93650991;0.608468079;0;0.191987868;1.316237514;11.86688284;61.86646222;28.46590716
12.56875276;13.59472176;1.022651325;3.467512044;0.507521055;4.364117885;13.411457;50.85404855;34.6717915
33.48167858;30.94625978;8.65090147;20.50127208;0.768260889;4.134757677;11.91908924;64.25095444;62.9314015
12.03697168;21.89568458;2.214921805;13.26973472;1.281666;1.685339473;15.32890036;66.48321497;42.81705348
16.5374264;19.89191059;0.511140146;1.800759988;0.701225545;2.548631463;11.62146356;61.8653064;28.85445906
8.400671774;35.57284908;1.451111025;1.484589928;0.49256945;1.976893514;20.14719958;67.86709957;47.55637596
12.03697168;21.89568458;0.94957202;7.319126572;0.963937219;0.723354881;26.89814387;0.321772652;50.65808
21.01390177;23.0918144;2.329044742;1.831617821;0.953851806;3.510565064;23.23264113;56.79292333;22.43059401
12.03697168;21.89568458;2.214921805;59.03883049;16.54471038;10.37266018;5.492554188;27.71939903;53.48501429
8.310329519;29.2389309;0.929248227;5.30618402;0.633704183;3.002630831;9.285009011;60.78617148;24.57882494
21.0753638;13.109103;1.100647311;23.03811361;0.971462299;10.65816647;8.795902308;59.66998764;50.88997308
12.03697168;21.89568458;2.214921805;78.91779274;6.942225741;7.692484718;7.991768597;64.47435699;58.32609927
12.03697168;21.89568458;0.804988479;6.097394898;0.656522255;0.716277297;5.898293051;16.39953577;70.09315013
12.08945632;11.38111564;0.980130446;3.816278899;0.801539497;1.799855774;14.62971681;60.70322444;26.49295652
33.45295883;30.32942091;8.14652104;17.99064258;1.244001481;2.616019025;21.52713458;47.68682583;28.99945228
12.03697168;21.89568458;2.214921805;82.14225001;6.713929173;6.617492027;99.8014013;29.38760483;18.69761503
26.04445428;34.8785189;3.182338118;13.87708852;2.156322074;3.103246511;13.80274039;65.96962331;38.42236054
6.271006461;13.73419422;1.465463838;3.608664536;0.655677867;2.94393158;13.76959392;65.99592352;38.50848721
30.32634782;25.62497831;7.69327831;14.87991507;0.830527573;1.050459399;8.041806938;58.70132721;50.85659661
29.14411928;24.27509413;8.12813567;16.94049627;0.998328422;2.540184141;12.40577706;57.90810076;47.43025824
21.76746135;15.21238464;8.665473813;19.14403286;0.918562019;5.873671373;15.29911911;54.79964943;44.50466514
12.03697168;21.89568458;1.171112239;14.21097515;2.055004033;2.535926122;10.8458974;14.41096601;69.08882301
12.03697168;21.89568458;2.214921805;76.01604261;7.632856245;9.849606629;8.403420778;54.28794384;38.56459368
5.7470227;24.3570924;1.149881071;4.693329247;0.467314881;4.726849306;8.801252786;56.78721298;35.78258667
12.03697168;21.89568458;2.214921805;51.27343313;11.58795169;23.96296884;2.750051154;58.96481977;45.57353836
22.57031079;33.12133237;1.105160175;28.96022581;0.713892895;5.17301498;16.54478938;63.62178844;35.59318198
9.473958286;15.94830308;0.778928795;4.927555851;1.792835926;0.65060437;4.224862214;53.14096566;39.81541894
1.389929912;5.928986806;0.477555303;5.370688466;0.398463014;3.997288096;18.28862905;72.81039137;58.10832295
12.12559179;25.84209422;0.787799525;4.263433473;0.295611257;4.015090561;13.34430266;56.99653478;24.44772589
3.536516294;12.96276083;1.388767411;2.458314375;0.496206188;7.102238032;15.50567072;70.52693169;81.05833275
16.89091215;8.714543941;0.475148595;1.590797817;0.068506226;1.256001085;17.46110988;69.51214952;48.90894326
19.72739261;35.7961254;1.281559408;51.28655827;3.348134683;7.965039508;5.674733929;57.4681977;43.71615505
11.43628267;14.36455229;1.05748123;2.235256909;0.669483749;0.588592977;21.08600081;76.15057242;67.43880884
13.90974336;11.37799321;8.418892119;23.32811364;0.472209021;7.724146898;8.500586228;58.98750756;50.61743321
7.162735335;12.94865514;1.819124494;15.19590862;0.482227457;0.704414004;20.02802776;76.97040379;68.4330631
12.03697168;21.89568458;2.214921805;77.69209956;6.981192718;8.20581351;12.51786487;66.0859372;65.87301319
39.39630406;64.57945494;2.319209907;34.56388928;0.549146562;2.991393165;4.043279827;60.14904296;27.15680684
9.484269288;31.67235262;3.741497735;40.20910315;0.998089546;3.030020645;13.6256189;72.85000421;54.11417657
10.123426;3.377918154;1.371225656;4.912452494;0.319846089;1.192082045;41.9301309;51.87882613;20.17062479
0.595400631;19.59022373;1.875699147;5.989860417;0.421882577;4.841219597;87.66229262;44.32374718;22.41022482
12.50466512;18.16954852;2.407574324;22.01269531;0.500508821;5.826308703;20.5618627;69.29220178;51.77888887
31.1569591;43.04484183;0.435093457;28.73726629;1.089913216;3.803528555;22.62381056;55.84388572;19.47950231
2.668402538;23.72608962;1.672888282;4.080751272;0.419972539;3.426908619;16.03436323;65.46922748;41.4414057
13.64959569;34.99936688;1.714044565;4.39136771;0.454779484;0.922912566;18.56746446;58.15306556;21.62760183
12.03697168;21.89568458;2.214921805;13.26973472;0.536225337;1.37893075;13.86607907;62.26405256;27.58953714
3.535239853;18.07235226;1.133042261;8.511778523;2.94970987;3.372416437;21.52847039;68.12047556;80.14532648
21.71878349;41.30945965;3.678818713;21.60522458;1.328321629;3.055707442;10.77901638;54.4749909;36.71825307
19.97463799;17.7666222;0.748407948;22.55355345;0.763983982;9.767533074;10.78185041;61.13153724;29.68525971
7.288925885;16.68468384;1.819854589;13.28330172;0.325963728;0.9165939;14.66068084;60.09150901;25.60708612
12.03697168;21.89568458;2.476064052;63.02843707;0.232028607;28.71324127;25.67881334;17.8364936;83.94234493
35.99704953;34.98979128;0.649907423;24.457103;1.56029588;5.391081699;11.4321716;61.52578597;28.72345458
18.16549284;88.9555248;1.428973014;5.888455688;1.264693616;1.800036353;14.96403889;59.96529658;25.21960147
6.210595611;17.00922477;1.048237119;5.351561427;0.087979931;4.038232616;45.00760653;37.49782663;8.033531218
12.03697168;21.89568458;4.631337781;48.34583948;0.798246948;20.12450154;10.77280691;13.79524034;66.38930947
11.97779368;8.876123892;1.40306184;2.938005964;0.148724799;1.953532293;15.1097305;75.78630229;61.91849738
9.849412322;2.028079881;1.342293066;5.094179945;0.400922198;1.329063459;22.54901546;76.3919601;69.78339101
14.45872193;11.02724217;0.317617029;1.030518633;0.413558059;2.255753206;13.69778304;63.5927051;28.86263774
34.91049316;34.19466441;9.421932088;24.57387283;0.128725337;6.595112609;19.37875611;58.60786738;62.23327957
6.734044166;31.30940541;1.436761071;3.29643731;0.875290924;5.665488353;11.17368538;50.6221051;24.67472058
12.03697168;21.89568458;2.214921805;13.26973472;0.609888241;0.579906403;8.596843108;57.34728815;23.29653719
0;8.443554976;0.818545358;2.869746683;0.393374525;0.481843716;7.307883091;50.08739027;30.23285514
8.445238342;16.53873911;1.819725936;2.52087897;0.983278943;1.52359617;10.00311185;66.89289775;46.49367493
12.00040998;31.63033524;0.775960906;1.306199085;0.940052135;4.670437479;11.83057513;60.41792717;43.58913966
13.81524295;10.51524182;3.279373873;25.95038149;1.151042623;5.661934978;22.25402848;46.78572725;28.62303994
12.91881236;13.7879499;0.92606782;1.181248612;0.414320193;1.082412907;11.93497136;54.93444887;18.74360216
5.840904735;28.60862646;1.455994109;3.252058512;0.651273759;5.169290444;29.08897531;62.13757768;54.56090723
21.02615102;91.26785822;1.263950668;7.245117398;1.500451668;1.529419109;11.72339491;62.02202668;28.46794424
14.9936189;20.9347038;0.570367969;1.367122406;1.041164541;4.968585919;13.60704369;50.61898585;33.07798147
12.03697168;21.89568458;1.012409658;4.294009983;0.349123326;1.397521328;21.78928945;17.93144068;86.56966119
17.70585738;28.87506012;0.221744354;2.042027742;0.143653011;3.302027632;10.2761946;59.34400926;43.03085208
0.473702179;8.521721636;0.91217639;2.612676344;0.288575238;3.971789981;16.16083086;72.05435775;56.03931315
26.82953598;81.59086628;0.926499302;2.732554303;0.529498458;4.244765238;8.161088789;63.76506856;30.84627255
12.03697168;21.89568458;3.144459014;15.78063644;1.384048174;14.54906931;13.77650078;7.384658015;66.32848684
1.64755355;9.637361047;1.158899715;4.593549389;0.72627457;1.082933986;21.02403795;53.44343886;36.71903853
11.46111164;21.51253684;1.200360013;8.520486266;0.490864773;1.153213792;7.615079638;64.55468657;33.50510645
4.32713753;6.775887219;1.280320088;11.84529571;0.528525434;2.936464608;15.9066467;60.86041378;29.15062918
17.01906747;31.16475295;2.26433739;23.62055517;0.969974769;2.87663164;17.65222261;72.5135051;59.72549606
14.3214854;30.06314515;2.088989509;29.53208388;1.914568633;1.489555754;10.15045513;66.716812;40.16985832
2.493248415;13.33077493;0.671493538;4.51455882;3.061359941;1.091846659;6.873539927;55.04242766;38.79717969
5.843484831;20.19793866;0.264935646;5.483853993;0.233740042;2.343589413;6.826943757;63.0785046;27.56273597
12.03697168;21.89568458;1.786426563;67.27162922;1.029593715;31.1800613;11.80739661;25.10475256;95.5635783
10.44509197;42.23320476;2.396869635;9.496538648;0.100304336;1.152788208;20.53063607;64.56692146;38.38777598
12.03697168;21.89568458;8.564770016;29.5757561;0.668375982;8.600386154;22.97048015;71.86117431;51.47307642
12.75302408;11.8025013;8.201553688;24.00595909;0.372011495;7.411199123;6.544565524;54.70472272;40.46526222
12.03697168;21.89568458;2.214921805;13.26973472;0.476794864;2.188873395;8.177103877;63.03498951;33.10314147
6.624661265;11.37548956;1.208154744;5.012915016;0.547976982;3.705314701;6.200797153;62.12135608;34.18086852
2.706238019;20.42822647;1.816422884;10.53205632;1.383510639;2.26699375;7.587209049;58.82196111;50.62328347
22.67961977;35.55467349;1.556264412;22.08999128;0.545895318;7.386046896;11.40579374;62.61351063;29.65485073
100;47.19329032;6.373817892;48.49193667;3.351434495;19.41522409;11.98861194;56.57382659;46.39554269
7.515060438;19.83105546;1.787127766;10.25026392;0.757817465;2.307183939;9.680180941;68.38550071;56.61263001
26.74687298;92.19491169;0.213542339;3.114082909;1.118430411;1.156787513;7.979650669;57.40679191;27.38639463
33.65193197;22.73444299;3.259792665;14.02103418;2.914680855;5.481220111;20.56343555;50.61254126;24.08661299
5.647752638;9.276869559;3.373753654;11.35429288;0.553178353;2.369013329;17.34712113;46.04787197;24.10276965
12.03697168;21.89568458;4.152935522;21.46040311;1.761182893;17.8867785;4.456082559;10.57096981;70.6582426
12.03697168;21.89568458;2.214921805;58.08794048;10.41913129;19.93307428;6.634387017;54.49085298;32.90822265
50.20295079;53.88336854;4.856332188;74.94691163;7.602834386;2.542267114;0.543274187;54.23034336;37.21882896
27.10122122;92.28861634;2.214921805;13.26973472;1.515503056;80.5624741;11.58408153;58.97053495;42.49678227
12.03697168;21.89568458;0.839051697;12.4713288;1.728478264;2.238981228;41.49092669;14.07965501;83.08103114
0.358036288;7.588550187;1.042819993;3.148371659;0.841630986;6.573418563;13.58147332;73.56185324;58.15886061
30.97924543;17.39056944;2.214921805;13.26973472;1.515503056;100;21.42554783;62.66546199;56.05272086
12.03697168;21.89568458;31.18375736;13.26973472;32.77045974;5.200564308;5.214640189;61.82359589;50.96573799
12.03697168;21.89568458;2.214921805;13.26973472;1.515503056;5.200564308;10.09785474;58.9251789;31.52721556
12.03697168;21.89568458;0.305933907;10.30234276;1.286811683;1.952246989;16.44379331;16.52585167;73.17955119
12.03697168;21.89568458;1.163914446;15.58360966;2.227798511;1.188831466;3.805707335;20.03717876;80.32863257
12.03697168;21.89568458;2.214921805;13.26973472;1.515503056;5.200564308;12.69019549;59.5548972;21.46803472
12.03697168;21.89568458;4.108119516;52.67204353;1.322606967;22.69752231;23.1610055;4.878340725;52.35901849
12.03697168;21.89568458;2.846862759;25.07322233;3.835189791;6.269158855;23.1899307;4.536883263;49.78935487
12.03697168;21.89568458;2.214921805;100;2.627961333;9.072698887;31.05628133;40.28876988;16.67357684
12.03697168;21.89568458;3.484985738;51.45839146;2.159080138;21.80617569;1.529467979;16.33959496;67.55451984
12.03697168;21.89568458;4.551696397;47.01359206;1.199290169;19.24056533;10.2882571;14.89074185;67.93439322
12.03697168;21.89568458;31.59088236;13.26973472;33.16312126;5.200564308;1.870052151;58.00533178;43.46326486
12.03697168;21.89568458;100;13.26973472;100;5.200564308;1.788495757;53.10329743;32.97676725
12.03697168;21.89568458;2.911614191;55.20868801;1.481721194;24.02645185;0.175872923;13.84653584;65.62132287
12.03697168;21.89568458;3.417305286;55.55095449;1.066009494;24.31724914;0;13.30052781;65.20648846
12.03697168;21.89568458;5.334833448;42.13213623;1.391186492;16.34566491;7.247563672;9.646609245;60.29423729
12.03697168;21.89568458;1.335747656;16.78309852;2.423945191;1.43895267;5.634053222;27.168339;96.24627172
12.03697168;21.89568458;2.214921805;13.26973472;1.515503056;5.200564308;20.3134784;100;60.41753031
